web-scraper-order,web-scraper-start-url,img_url-src,type,prix,adresse
"1751152144-876","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2752944_uploaded_image1_1605040917.jpg","T-shirts filles","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751152144-877","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2750061_uploaded_image1_1604943103.jpg","Ensemble enfants","Prix sur demande","Fass, Dakar, Sénégal"
"1751152144-878","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2749797_uploaded_image1_1604936502.jpg","Robe","5 000CFA","Hann Bel-Air, Dakar, Sénégal"
"1751152144-879","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2746833_uploaded_image1_1604824881.jpg","Vêtements enfant","5 000CFA","Dakar, Sénégal"
"1751152144-880","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2743223_uploaded_image1_1604671783.jpg","Ensemble bébé","11 000CFA","Grand Yoff, Dakar, Sénégal"
"1751152144-881","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2742338_uploaded_image1_1604652572.jpg","Patibato bébé","2 500CFA","HLM, Dakar, Sénégal"
"1751152144-882","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2742301_uploaded_image1_1604651637.jpg","Ensemble 5 pièces","12 000CFA","HLM, Dakar, Sénégal"
"1751152144-883","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2741154_uploaded_image1_1604599081.jpg","Ensemble enfant","9 000CFA","Parcelle Assainies, Dakar, Sénégal"
"1751152144-884","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2741144_uploaded_image1_1604598880.jpg","Ensemble Vêtement Enfants","9 000CFA","Parcelle Assainies, Dakar, Sénégal"
"1751152144-885","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2738771_uploaded_image1_1604521406.jpg","Vêtements enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751152144-886","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2736363_uploaded_image1_1604448852.jpg","Ensemble enfant coton 100%","12 000CFA","Guediawaye, Dakar, Sénégal"
"1751152144-887","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2735012_uploaded_image1_1604415011.jpg","Vêtements enfant","5 000CFA","Sicap Liberté, Dakar, Sénégal"
"1751152144-888","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2733550_uploaded_image1_1604369133.jpg","Vêtements pour bébé","10 000CFA","Dakar Plateau, Dakar, Sénégal"
"1751152144-889","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2732602_uploaded_image1_1604335500.jpg","Robe pour bébé","4 000CFA","HLM, Dakar, Sénégal"
"1751152144-890","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2732177_uploaded_image1_1604325575.jpg","Vêtement bébé","2 000CFA","Almadies, Dakar, Sénégal"
"1751152144-891","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2732121_uploaded_image1_1604324288.jpg","Ensemble robe  bébé","5 500CFA","Grand Yoff, Dakar, Sénégal"
"1751152144-892","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2731820_uploaded_image1_1604317750.jpg","Vêtement Enfants","2 500CFA","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751152144-893","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2729083_uploaded_image1_1604195337.jpg","Ensemble jogging","12 000CFA","Dakar, Sénégal"
"1751152144-894","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2723988_uploaded_image1_1603907873.jpg","Vêtements enfant","Prix sur demande","Grand Dakar, Dakar, Sénégal"
"1751152144-895","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2720039_uploaded_image1_1603744479.jpg","Robe wax enfant","4 000CFA","Yoff, Dakar, Sénégal"
"1751152144-896","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2717833_uploaded_image1_1603653386.jpg","Robe de fête","1 000CFA","Guediawaye, Dakar, Sénégal"
"1751152144-897","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2710758_uploaded_image1_1603327767.jpg","Vêtement Enfants","Prix sur demande","Yoff, Dakar, Sénégal"
"1751152144-898","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2710757_uploaded_image1_1603327694.jpg","Vêtement Enfants","Prix sur demande","Yoff, Dakar, Sénégal"
"1751152144-899","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2710755_uploaded_image1_1603327619.jpg","Vêtements enfants","Prix sur demande","Yoff, Dakar, Sénégal"
"1751152144-900","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2710752_uploaded_image1_1603327525.jpg","Vêtement Enfants","Prix sur demande","Yoff, Dakar, Sénégal"
"1751152144-901","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2707354_uploaded_image1_1603199058.jpg","Grenouillère enfants","6 000CFA","HLM, Dakar, Sénégal"
"1751152144-902","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2701503_uploaded_image1_1602949247.jpg","Vêtements enfants","3 000CFA","Dieuppeul-Derklé, Dakar, Sénégal"
"1751152144-903","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2699126_uploaded_image1_1602854657.jpg","Vêtement bébé","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751152144-904","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2697563_uploaded_image1_1602786967.jpg","Robe enfant","5 000CFA","Parcelle Assainies, Dakar, Sénégal"
"1751152144-905","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2697206_uploaded_image1_1602775399.jpg","Robe enfant","5 000CFA","Cambérène, Dakar, Sénégal"
"1751152144-906","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2695762_uploaded_image2_1602719919.jpeg","Robe fillette","5 000CFA","Dakar, Sénégal"
"1751152144-907","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2695741_uploaded_image1_1602719623.jpg","Robe fillette","7 000CFA","Dakar, Sénégal"
"1751152144-908","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2695739_uploaded_image1_1602719569.jpg","Robe fillette","7 000CFA","Dakar, Sénégal"
"1751152144-909","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2694916_uploaded_image1_1602694530.jpg","Vêtement Enfants","7 000CFA","HLM, Dakar, Sénégal"
"1751152144-910","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2694887_uploaded_image1_1602693769.jpg","Vêtement Enfants","3 500CFA","HLM, Dakar, Sénégal"
"1751152144-911","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2694878_uploaded_image1_1602693491.jpg","Ban pour bébé","550 000CFA","HLM, Dakar, Sénégal"
"1751152144-912","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2694850_uploaded_image1_1602692637.jpg","Ensemble grenouillère  bébé","6 500CFA","HLM, Dakar, Sénégal"
"1751152144-913","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2693101_uploaded_image1_1602631694.jpg","Ensemble coton","5 000CFA","Parcelle Assainies, Dakar, Sénégal"
"1751152144-914","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2693060_uploaded_image1_1602629609.jpg","Robe fillette","5 000CFA","Dakar, Sénégal"
"1751152144-915","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2691978_uploaded_image1_1602599660.jpg","Vêtement Enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751152144-916","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2690343_uploaded_image1_1602538458.jpg","Robe fillette","7 000CFA","Dakar, Sénégal"
"1751152144-917","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2690337_uploaded_image1_1602538344.jpg","Robe fillette","5 000CFA","Dakar, Sénégal"
"1751152144-918","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2690335_uploaded_image1_1602538207.jpg","Robe fillette","5 000CFA","Dakar, Sénégal"
"1751152144-919","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2687946_uploaded_image1_1602453048.jpg","Robe fillette","5 000CFA","Dakar, Sénégal"
"1751152144-920","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2682971_uploaded_image1_1602249018.jpg","Vêtements enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751152144-921","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2682964_uploaded_image1_1602248790.jpg","Vêtements enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751152144-922","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2667508_uploaded_image1_1601664466.jpg","Robe fillette","7 000CFA","Rufisque, Sénégal"
"1751152144-923","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2667426_uploaded_image1_1601662405.jpg","Vêtements enfants","13 000CFA","Dakar, Sénégal"
"1751152144-924","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2660423_uploaded_image1_1601431822.jpg","Short enfant","4 000CFA","Dakar Plateau, Dakar, Sénégal"
"1751152144-925","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2660422_uploaded_image1_1601431777.jpg","Short enfant","4 000CFA","Dakar Plateau, Dakar, Sénégal"
"1751152144-926","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2660421_uploaded_image1_1601431711.jpg","Short Enfant","4 000CFA","Dakar Plateau, Dakar, Sénégal"
"1751152144-927","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2659615_uploaded_image1_1601398361.jpg","Short Enfant","4 000CFA","Dakar Plateau, Dakar, Sénégal"
"1751152144-928","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2659602_uploaded_image1_1601398098.jpg","Culotte enfant","5 000CFA","Dakar Plateau, Dakar, Sénégal"
"1751152144-929","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2659599_uploaded_image1_1601398051.jpg","Short","4 000CFA","Dakar Plateau, Dakar, Sénégal"
"1751152144-930","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2658970_uploaded_image1_1601383402.jpg","Vêtement enfants","5 000CFA","Dakar Plateau, Dakar, Sénégal"
"1751152144-931","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","https://images.coinafrique.com/thumb_2658681_uploaded_image1_1601376941.jpg","Vêtements  enfants","Prix sur demande","Point E, Dakar, Sénégal"
"1751152151-932","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2961083_uploaded_image1_1613766533.jpg","Vêtements enfants","Prix sur demande","Ouakam, Dakar, Sénégal"
"1751152151-933","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2959262_uploaded_image1_1613679806.jpg","Vêtements pour nouveau né","Prix sur demande","Ouakam, Dakar, Sénégal"
"1751152151-934","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2959258_uploaded_image1_1613679707.jpg","Vêtements enfants","Prix sur demande","Ouakam, Dakar, Sénégal"
"1751152151-935","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2959257_uploaded_image1_1613679631.jpg","Vêtements nouveau-né","Prix sur demande","Ouakam, Dakar, Sénégal"
"1751152151-936","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2959255_uploaded_image1_1613679558.jpg","Vêtements  bébé","Prix sur demande","Ouakam, Dakar, Sénégal"
"1751152151-937","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2959248_uploaded_image2_1613679445.jpeg","Vêtements bébé","Prix sur demande","Ouakam, Dakar, Sénégal"
"1751152151-938","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2959193_uploaded_image1_1613676990.jpg","Kit de prière pour garçon","20 000CFA","Dakar, Sénégal"
"1751152151-939","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2959180_uploaded_image1_1613676547.jpg","Kit de prière pour fille","20 000CFA","Dakar, Sénégal"
"1751152151-940","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2958974_uploaded_image1_1613669656.jpg","Vêtements bébé","3 000CFA","Dakar, Sénégal"
"1751152151-941","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2958970_uploaded_image1_1613669538.jpg","Vêtement bébé","3 000CFA","Dakar, Sénégal"
"1751152151-942","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2956441_uploaded_image1_1613569974.jpg","Sous vêtements fille","3 500CFA","Dakar, Sénégal"
"1751152151-943","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2956437_uploaded_image1_1613569866.jpg","Robe pour filles","6 000CFA","Dakar, Sénégal"
"1751152151-944","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2951605_uploaded_image1_1613355841.jpg","Ensemble enfants","10 000CFA","Dieuppeul-Derklé, Dakar, Sénégal"
"1751152151-945","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2942141_uploaded_image1_1612893757.jpg","Vêtements enfants","Prix sur demande","Dakar, Sénégal"
"1751152151-946","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2940112_uploaded_image1_1612814516.jpg","Shorts garçon","Prix sur demande","Dakar, Sénégal"
"1751152151-947","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2939878_uploaded_image1_1612807579.jpg","Habits enfants","5 000CFA","Dakar, Sénégal"
"1751152151-948","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2939012_uploaded_image1_1612783880.jpg","Vêtements friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal"
"1751152151-949","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2938994_uploaded_image1_1612783471.jpg","Vêtement enfant","2 000CFA","Colobane, Dakar, Sénégal"
"1751152151-950","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2938990_uploaded_image1_1612783368.jpg","Friperie enfants","2 000CFA","Colobane, Dakar, Sénégal"
"1751152151-951","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2938986_uploaded_image1_1612783292.jpg","Vêtements friperie enfants","1 500CFA","Colobane, Dakar, Sénégal"
"1751152151-952","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2938981_uploaded_image1_1612783153.jpg","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal"
"1751152151-953","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2938979_uploaded_image1_1612783091.jpg","Vêtement enfants","Prix sur demande","Colobane, Dakar, Sénégal"
"1751152151-954","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2938975_uploaded_image1_1612782982.jpg","Vêtement enfant","3 000CFA","Colobane, Dakar, Sénégal"
"1751152151-955","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2938684_uploaded_image1_1612774217.jpg","Vêtement enfants","3 000CFA","Colobane, Dakar, Sénégal"
"1751152151-956","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2938680_uploaded_image1_1612774159.jpg","Vêtement enfants","2 500CFA","Colobane, Dakar, Sénégal"
"1751152151-957","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2938653_uploaded_image1_1612773067.jpg","Vêtements enfant","Prix sur demande","Colobane, Dakar, Sénégal"
"1751152151-958","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2933246_uploaded_image1_1612515788.jpg","Ensembles enfant","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal"
"1751152151-959","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2925176_uploaded_image1_1612218065.jpg","Vêtements enfants","6 000CFA","Dakar, Sénégal"
"1751152151-960","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2923009_uploaded_image1_1612168840.jpg","Ensembles blouson enfants","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal"
"1751152151-961","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2920795_uploaded_image1_1612023107.jpg","Ensemble bébé sortie de bain","8 000CFA","HLM, Dakar, Sénégal"
"1751152151-962","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2919804_uploaded_image1_1611967516.jpg","Ensembles blousons","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal"
"1751152151-963","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2913239_uploaded_image1_1611677309.jpg","Ensemble bébé","4 000CFA","HLM, Dakar, Sénégal"
"1751152151-964","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2904738_uploaded_image1_1611251495.jpg","Vêtement enfant","2 000CFA","Dakar, Sénégal"
"1751152151-965","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2904731_uploaded_image1_1611251346.jpg","Vêtement enfant","3 000CFA","Dakar, Sénégal"
"1751152151-966","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2904713_uploaded_image1_1611250923.jpg","Tenue mardi gras","5 000CFA","Saly, Sénégal"
"1751152151-967","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2898864_uploaded_image1_1611023219.jpg","Pull","8 500CFA","Dakar, Sénégal"
"1751152151-968","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2894368_uploaded_image1_1610800978.jpg","Ensemble veste","15 000CFA","HLM, Dakar, Sénégal"
"1751152151-969","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2879908_uploaded_image1_1610201702.jpg","Ensemble de fille","11 000CFA","Grand Yoff, Dakar, Sénégal"
"1751152151-970","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2879903_uploaded_image1_1610201519.jpg","Ensemble de fille nouveau né","10 000CFA","Grand Yoff, Dakar, Sénégal"
"1751152151-971","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2877447_uploaded_image1_1610105451.jpg","Ensembles blousons","12 000CFA","Dieuppeul-Derklé, Dakar, Sénégal"
"1751152151-972","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2862996_uploaded_image1_1609531083.jpg","Tenue mardi gras","2 000CFA","Saly, Sénégal"
"1751152151-973","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2862982_uploaded_image1_1609530664.jpg","Tenue mardi gras","7 000CFA","Saly, Sénégal"
"1751152151-974","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2862977_uploaded_image1_1609530409.jpg","Tenue mardi gras","5 000CFA","Saly, Sénégal"
"1751152151-975","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2862973_uploaded_image1_1609530217.jpg","Tenue mardi gras","5 000CFA","Saly, Sénégal"
"1751152151-976","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2862971_uploaded_image1_1609530110.jpg","Tenues mardi gras","8 000CFA","Mbour, Sénégal"
"1751152151-977","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2855625_uploaded_image1_1609119933.jpg","Ensemble blouson-pantalon","12 000CFA","Dieuppeul-Derklé, Dakar, Sénégal"
"1751152151-978","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2855622_uploaded_image1_1609119638.jpg","Ensemble blouson-pantalon","12 000CFA","Dieuppeul-Derklé, Dakar, Sénégal"
"1751152151-979","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2851844_uploaded_image1_1608894466.jpg","Vêtements enfants","7 000CFA","Parcelle Assainies, Dakar, Sénégal"
"1751152151-980","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2850857_uploaded_image1_1608821060.jpg","Robe enfant","Prix sur demande","Rufisque, Sénégal"
"1751152151-981","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2848670_uploaded_image1_1608723432.jpg","Robes de fées","25 000CFA","Grand Yoff, Dakar, Sénégal"
"1751152151-982","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2848046_uploaded_image1_1608690285.jpg","Ensemble enfant","12 000CFA","Dieuppeul-Derklé, Dakar, Sénégal"
"1751152151-983","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2847552_uploaded_image1_1608661644.jpg","Vêtements bébé","Prix sur demande","HLM, Dakar, Sénégal"
"1751152151-984","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2842909_uploaded_image1_1608475681.jpg","Lange-bébé","6 000CFA","HLM, Dakar, Sénégal"
"1751152151-985","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2841444_uploaded_image1_1608391212.jpg","Vêtements prêt à porter","Prix sur demande","Ouakam, Dakar, Sénégal"
"1751152151-986","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2837197_uploaded_image1_1608213138.jpg","Blousons  enfant","12 000CFA","Dakar, Sénégal"
"1751152151-987","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2831975_uploaded_image1_1608024518.jpg","Ensemble bébé","3 500CFA","Ouakam, Dakar, Sénégal"
"1751152151-988","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2830504_uploaded_image1_1607959137.jpg","Habits garçon","7 000CFA","Mbour, Sénégal"
"1751152151-989","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2827196_uploaded_image1_1607800123.jpg","Robe bébé","6 000CFA","Ouakam, Dakar, Sénégal"
"1751152151-990","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2820655_uploaded_image1_1607533703.jpg","Pyjamas","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751152151-991","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2820367_uploaded_image1_1607526579.jpg","Ensemble bébé","8 500CFA","Geule Tapée, Dakar, Sénégal"
"1751152151-992","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2820366_uploaded_image1_1607526578.jpg","Ensemble bébé","8 500CFA","Geule Tapée, Dakar, Sénégal"
"1751152151-993","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2812825_uploaded_image1_1607261843.jpg","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal"
"1751152151-994","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2812824_uploaded_image1_1607261795.jpg","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal"
"1751152151-995","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2812818_uploaded_image1_1607261664.jpg","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal"
"1751152151-996","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2812814_uploaded_image1_1607261569.jpg","Vêtements enfants friperie","Prix sur demande","Colobane, Dakar, Sénégal"
"1751152151-997","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2812806_uploaded_image1_1607261293.jpg","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal"
"1751152151-998","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2812730_uploaded_image1_1607258285.jpg","Vêtements enfants","Prix sur demande","Colobane, Dakar, Sénégal"
"1751152151-999","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2812722_uploaded_image1_1607257994.jpg","Vêtements friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal"
"1751152151-1000","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2812386_uploaded_image1_1607243816.jpg","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal"
"1751152151-1001","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2811803_uploaded_image1_1607197851.jpg","Blouson enfant","7 000CFA","Dakar Plateau, Dakar, Sénégal"
"1751152151-1002","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2810323_uploaded_image1_1607150915.jpg","Ensemble vêtements bébé 4 pièces","Prix sur demande","Parcelle Assainies, Dakar, Sénégal"
"1751152151-1003","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2808145_uploaded_image1_1607075247.jpg","Ensemble de vêtements  enfant","6 500CFA","Grand Yoff, Dakar, Sénégal"
"1751152151-1004","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","https://images.coinafrique.com/thumb_2806997_uploaded_image1_1607023635.jpg","Vêtements enfants","13 000CFA","Dakar, Sénégal"
